experience,skills_score,aptitude_score,coding_speed_sec,sys_design_score,hire
10,70,99,2324,4,1
8,97,66,1488,2,1
3,28,39,381,9,1
1,35,33,330,4,1
6,92,61,244,5,1
12,95,56,1207,5,1
3,50,69,2053,8,1
4,68,92,3146,3,1
0,25,63,2028,7,0
10,49,38,246,9,1
11,64,66,215,4,1
9,48,34,2450,1,1
12,71,51,2978,3,1
5,48,58,3584,7,1
11,87,43,2080,8,1
6,92,30,3187,2,1
2,30,33,2040,7,0
9,96,55,1540,8,1
1,39,78,929,10,1
12,93,99,2534,9,1
11,76,74,1115,4,1
11,63,53,3551,6,1
9,30,43,2493,5,1
6,52,38,2555,3,1
0,78,49,2228,2,0
1,87,62,3459,4,1
2,68,33,526,7,1
3,34,66,1859,3,0
4,22,90,1821,6,1
3,86,49,3101,3,1
9,30,47,538,10,1
2,94,85,2759,10,1
0,74,70,873,2,1
6,27,83,1560,6,1
11,56,32,3004,2,1
9,47,39,1802,7,1
5,39,78,2002,2,1
1,41,45,1052,10,1
1,77,99,1828,7,1
2,65,70,3473,8,1
7,94,92,1697,1,1
7,42,55,3528,4,1
9,53,85,270,4,1
9,69,73,1681,9,1
9,66,41,1313,7,1
11,68,41,2171,9,1
9,22,46,2426,6,1
10,49,64,1668,1,1
11,42,88,466,1,1
7,84,85,2907,7,1
6,37,41,1547,3,1
1,71,63,2662,2,1
0,86,64,961,6,1
5,44,53,1772,10,1
10,21,44,1214,1,1
7,77,73,289,6,1
0,92,44,3228,3,0
2,73,59,641,7,1
0,35,91,853,7,1
9,82,53,1677,5,1
8,62,93,2159,8,1
6,63,80,3274,9,1
7,35,90,1435,9,1
8,98,40,2421,9,1
2,26,45,2824,8,0
9,46,84,2557,1,1
10,37,85,510,6,1
1,26,35,422,8,0
5,81,58,490,2,1
4,80,63,1234,3,1
3,81,66,682,9,1
5,81,90,211,10,1
5,32,34,2379,5,1
11,78,31,3005,4,1
2,45,60,2267,2,0
1,36,98,1962,9,1
8,36,61,1796,10,1
7,35,45,956,5,1
3,76,61,2614,6,1
5,32,70,2713,7,1
2,88,85,543,4,1
10,38,36,218,2,1
7,95,38,1641,10,1
2,73,58,3340,8,1
1,88,38,2192,8,1
6,80,73,1004,8,1
2,68,46,3567,5,0
12,48,100,417,4,1
8,78,71,1477,4,1
2,42,61,2158,8,1
7,80,80,1519,3,1
1,20,34,531,10,1
8,88,83,385,5,1
0,67,72,145,3,1
11,23,38,2224,3,1
2,30,70,1401,2,1
10,62,43,1558,7,1
1,33,64,1008,3,0
12,51,99,255,5,1
12,75,47,1874,9,1
11,96,59,773,5,1
6,69,46,1031,6,1
4,81,30,2478,7,1
7,28,75,1850,4,1
1,50,76,3260,10,1
7,70,55,2955,8,1
6,69,40,1195,4,1
11,100,84,3015,3,1
10,96,43,2100,8,1
4,49,94,3504,7,1
1,45,68,1491,3,0
9,30,64,506,7,1
10,22,59,1453,1,1
6,73,42,1233,4,1
9,41,58,3001,6,1
3,68,63,486,3,1
3,74,32,1864,3,1
7,82,83,3235,1,1
5,90,97,3416,3,1
8,83,99,460,10,1
10,92,57,3375,9,1
1,66,40,3260,10,1
4,43,45,222,4,1
5,63,65,2719,2,1
7,26,60,2299,7,1
3,72,72,372,5,1
10,42,78,1440,7,1
6,84,39,607,7,1
10,56,35,1320,1,1
6,88,68,3217,7,1
3,42,83,2886,8,1
0,61,96,1332,8,1
2,34,76,2412,4,0
1,85,50,198,10,1
12,37,43,3072,6,1
12,59,60,1734,4,1
11,37,82,3542,2,1
2,37,63,158,9,1
4,98,49,2637,3,1
10,78,85,2277,6,1
11,94,61,1380,8,1
0,95,50,1935,5,1
4,84,36,2869,3,0
1,51,52,1225,8,1
3,82,89,2927,7,1
5,29,68,1897,10,1
8,31,35,3496,5,1
9,20,57,3351,7,1
5,38,93,429,1,1
9,42,61,2096,2,1
12,30,100,2874,9,1
10,68,67,3188,2,1
11,87,93,877,2,1
1,86,99,3213,10,1
7,94,81,3193,10,1
4,67,66,3154,4,1
8,28,58,1328,10,1
9,43,30,2672,3,1
8,58,89,980,7,1
3,28,32,2262,8,1
12,34,91,2612,10,1
0,20,40,3388,9,0
10,94,40,559,10,1
8,42,86,3237,1,1
8,28,35,1627,2,1
7,25,85,2207,4,1
4,31,74,3454,7,1
4,73,50,3440,6,1
9,34,75,1030,8,1
5,22,56,883,9,1
0,20,99,1763,1,0
8,32,39,2107,2,1
4,94,67,870,6,1
6,81,87,640,4,1
10,99,81,911,9,1
7,22,44,2504,10,1
4,35,53,1812,8,1
2,51,54,3042,5,1
5,47,63,579,7,1
6,100,79,1788,6,1
12,67,33,2454,10,1
3,67,34,1866,9,1
8,46,59,1606,2,1
10,31,45,3257,10,1
3,54,98,1904,3,1
10,38,94,785,7,1
9,36,42,998,8,1
1,28,39,1389,8,1
8,65,62,1534,2,1
3,31,91,886,7,1
3,52,58,1594,9,1
9,98,31,2657,10,1
0,48,54,130,3,1
1,32,90,3161,9,1
11,86,92,1682,5,1
2,77,69,2062,3,1
6,96,84,1694,7,1
11,82,74,214,8,1
8,37,60,964,9,1
11,29,74,1727,5,1
4,99,51,929,8,1
3,50,57,859,1,1
12,72,87,767,6,1
1,63,88,1521,5,1
12,48,65,2098,5,1
11,68,99,2446,5,1
6,99,66,775,3,1
5,76,45,2045,4,1
11,56,53,1690,9,1
11,67,57,3451,10,1
6,78,68,1855,4,1
7,31,60,2901,10,1
8,34,88,1732,10,1
9,75,69,3170,3,1
4,98,95,626,3,1
10,79,47,670,9,1
4,89,47,3559,3,1
3,38,31,3589,3,0
10,72,64,3065,6,1
2,48,88,3441,2,0
12,81,69,2193,6,1
6,46,66,306,3,1
12,59,56,3140,9,1
12,55,55,2328,5,1
4,88,57,976,5,1
6,39,52,1661,4,1
1,67,82,779,7,1
8,90,77,243,9,1
8,74,96,697,4,1
12,77,95,1987,8,1
8,58,55,2569,6,1
12,60,61,2165,8,1
12,69,58,3116,10,1
4,78,35,3124,7,1
9,75,62,3542,6,1
11,72,70,2191,8,1
8,82,47,3264,7,1
0,60,76,2317,3,0
1,49,42,3560,2,0
9,74,70,2668,3,1
4,80,43,1564,3,1
4,59,62,1061,2,1
5,92,31,687,7,1
7,55,49,1400,4,1
11,32,47,461,6,1
0,65,46,2638,6,1
9,20,53,2125,8,1
11,79,78,730,1,1
8,21,74,150,3,1
3,55,85,2394,6,1
7,64,93,3362,5,1
11,99,68,3504,2,1
12,28,80,3171,1,1
11,34,60,3458,8,1
4,58,79,1596,4,1
0,74,68,2309,10,1
8,78,84,2916,4,1
7,98,65,1673,2,1
4,23,31,420,3,0
10,35,49,1010,5,1
3,30,92,3250,8,1
7,41,51,1977,5,1
8,84,44,3465,9,1
6,73,55,1391,9,1
3,22,74,2728,1,0
6,85,53,1073,6,1
5,76,100,1983,7,1
10,31,64,1709,9,1
11,85,65,1372,1,1
2,27,32,2338,4,0
9,100,95,1763,6,1
2,23,41,1755,5,0
0,63,80,673,2,1
12,84,77,3291,6,1
4,25,40,550,5,1
7,81,48,2439,8,1
11,59,66,570,6,1
5,54,74,2298,7,1
7,69,89,291,4,1
6,59,64,899,3,1
1,30,41,1821,5,0
7,85,68,1389,8,1
3,37,63,2454,6,1
10,92,45,2695,4,1
4,89,71,2970,5,1
10,53,45,2907,2,1
12,31,80,2810,4,1
7,40,92,566,3,1
4,79,35,3413,8,1
4,29,57,1707,4,1
5,35,75,186,10,1
6,98,95,2122,10,1
8,42,96,3520,8,1
10,40,43,3556,9,1
6,80,68,1542,9,1
5,62,74,2642,4,1
11,35,82,2819,9,1
9,77,86,2519,10,1
3,30,87,2242,3,1
10,40,45,2393,4,1
9,35,80,1129,9,1
11,94,74,430,8,1
1,52,84,2181,3,0
10,52,94,1556,3,1
12,34,97,1320,3,1
10,84,59,3016,5,1
8,23,79,2515,8,1
9,100,69,2564,5,1
10,51,37,2648,2,1
4,27,86,2468,4,1
4,55,88,438,6,1
10,75,37,2684,1,1
11,22,46,2448,5,1
2,33,48,2024,8,1
12,95,41,3340,3,1
2,53,90,1969,7,1
0,55,74,2750,2,0
11,54,47,3016,6,1
10,51,93,2864,7,1
4,99,47,2184,5,1
2,20,79,2412,1,0
10,71,52,3341,4,1
1,32,32,2668,9,0
10,94,84,2581,8,1
8,94,86,2634,9,1
12,44,60,2134,2,1
9,83,71,557,6,1
5,24,92,3018,3,1
2,82,78,2019,2,1
6,95,67,850,3,1
11,71,87,2933,3,1
8,65,62,1269,10,1
8,96,46,3028,1,1
0,86,62,2900,6,0
1,95,73,1863,7,1
7,66,38,1644,7,1
10,53,78,2077,2,1
0,39,41,3371,10,0
10,58,71,2292,5,1
11,71,45,3298,7,1
10,69,32,935,3,1
2,87,61,3547,10,1
10,60,97,2789,2,1
6,62,48,3470,5,1
7,68,91,381,9,1
4,90,70,3199,7,1
1,66,34,443,10,1
2,76,90,2775,2,1
8,86,51,1801,8,1
12,65,90,2354,1,1
10,60,81,2850,6,1
12,96,63,3595,7,1
9,48,35,3551,2,1
6,60,75,3507,10,1
12,65,35,1878,9,1
0,44,66,3089,7,1
2,22,92,669,2,0
8,49,37,1682,8,1
6,21,69,2361,7,1
11,28,65,324,5,1
12,77,33,3281,9,1
12,23,91,1018,4,1
12,91,39,162,5,1
1,38,91,2577,2,0
5,33,100,1874,4,1
8,20,40,541,3,1
3,39,65,753,3,1
9,99,84,2629,2,1
1,93,62,2289,5,1
2,85,64,1210,4,1
6,84,77,3194,6,1
3,27,68,3132,1,0
6,28,66,1502,1,1
4,58,71,1214,10,1
7,83,37,2631,8,1
7,76,35,2329,4,1
4,34,84,1094,7,1
6,99,41,1544,8,1
10,44,90,2124,9,1
5,35,39,1420,9,1
12,68,43,3600,2,1
7,92,90,1530,4,1
8,98,60,1363,7,1
4,67,81,436,5,1
6,96,70,2302,8,1
0,79,92,2867,3,1
10,80,65,3100,3,1
7,63,63,965,3,1
2,43,51,872,4,1
0,70,86,903,7,1
5,52,95,1740,7,1
12,31,55,3453,1,1
7,29,56,179,5,1
10,50,58,3070,3,1
2,75,71,1440,1,1
0,23,94,3382,5,0
2,55,73,2872,2,0
4,29,78,2052,7,1
10,86,81,3277,2,1
7,41,52,849,5,1
8,57,67,826,10,1
12,65,68,2502,2,1
11,86,36,1922,7,1
8,48,83,207,10,1
3,70,44,2727,5,1
7,79,76,311,2,1
10,78,41,3524,2,1
4,24,89,904,10,1
2,22,60,2738,3,0
4,83,34,2925,6,1
1,66,74,2632,8,1
10,59,82,1637,4,1
10,27,58,3077,5,1
10,75,70,545,10,1
5,96,57,1695,9,1
0,73,54,531,2,0
5,96,48,1846,10,1
12,25,70,571,6,1
4,93,92,1907,4,1
12,72,74,1938,8,1
8,45,74,820,6,1
12,89,69,367,10,1
6,45,44,3077,10,1
5,47,74,3536,6,1
10,95,41,1187,3,1
11,72,45,1733,5,1
6,80,82,3224,5,1
9,59,45,1632,2,1
4,87,68,2047,6,1
0,34,91,563,9,1
8,32,47,3213,7,1
4,86,65,2275,7,1
3,64,45,1601,4,1
5,98,95,610,10,1
4,45,34,1261,7,1
0,75,92,3490,8,1
1,42,92,2091,8,1
3,58,52,1142,1,0
7,40,57,1628,2,1
4,33,56,1678,6,1
6,32,58,823,8,1
1,51,55,2328,3,0
7,31,87,2082,3,1
4,82,31,2116,3,1
3,71,51,1660,6,1
8,93,82,2269,1,1
5,41,47,3055,8,1
3,66,56,337,2,1
7,44,77,2782,1,1
2,90,88,1652,1,1
12,54,74,2506,10,1
9,99,99,2142,5,1
1,91,94,1164,2,1
6,70,40,3203,5,1
11,78,77,1044,10,1
3,92,50,2403,8,1
3,39,78,3587,9,1
9,38,68,2625,8,1
8,35,92,681,7,1
1,81,63,729,2,1
0,48,86,2744,3,0
6,53,91,2402,7,1
11,100,100,722,2,1
7,23,32,1758,2,0
2,74,64,1236,10,1
1,71,41,2708,4,0
3,49,73,3288,10,1
1,78,50,1448,6,1
11,83,84,3139,3,1
1,57,36,1490,2,0
4,49,63,3565,2,0
9,62,98,2727,7,1
4,75,89,1047,2,1
7,25,44,1252,8,1
8,22,94,2480,8,1
1,59,92,1211,2,1
0,97,38,1890,7,1
2,57,84,1634,3,1
5,36,53,498,10,1
4,70,74,2577,5,1
7,46,100,2851,10,1
7,56,43,2235,1,1
1,45,66,1786,1,0
8,97,80,1274,7,1
3,79,53,313,10,1
0,40,84,669,8,1
1,84,37,1453,1,0
10,81,54,1288,9,1
5,61,74,588,6,1
4,82,54,2598,8,1
11,94,92,936,6,1
6,77,32,1143,5,1
8,100,86,1087,10,1
5,81,53,149,1,1
5,86,39,2863,1,1
1,48,37,1998,4,0
6,38,31,1140,1,1
1,24,39,1721,3,0
12,85,77,2696,5,1
6,28,57,853,4,1
7,60,67,176,4,1
11,44,57,3487,7,1
0,94,64,2016,3,1
8,31,66,815,8,1
7,84,67,2175,1,1
8,100,50,2412,8,1
4,35,34,785,2,1
12,74,70,1855,10,1
3,57,83,2941,10,1
0,62,31,1645,10,1
8,27,96,3500,6,1
3,72,90,1752,9,1
3,80,57,963,3,1
3,89,48,1283,5,1
1,65,47,134,10,1
11,28,34,594,10,1
10,86,54,1864,5,1
12,42,96,316,8,1
3,50,98,571,7,1
1,53,84,2760,5,1
7,54,96,813,4,1
6,67,48,2401,6,1
10,100,78,541,10,1
9,40,49,1032,10,1
1,86,84,1512,5,1
1,57,50,3120,6,0
1,72,73,1044,8,1
0,54,57,1575,7,1
12,33,51,2517,3,1
5,99,91,2487,1,1
5,77,30,3093,1,0
0,87,55,3172,1,0
10,92,99,3514,7,1
0,57,74,3425,2,0
5,34,95,2996,3,1
10,73,71,253,3,1
5,84,59,2904,2,1
3,29,98,917,10,1
2,30,68,3597,7,0
8,55,62,358,4,1
5,76,66,1333,3,1
0,57,37,2505,5,0
2,100,64,2611,3,1
0,87,91,1022,10,1
2,56,83,2819,6,1
1,37,37,1494,4,0
4,58,95,1813,4,1
2,55,63,1156,3,1
6,59,38,459,2,1
7,26,38,1930,8,1
6,95,41,825,1,1
1,38,74,3323,9,1
9,56,31,2941,1,1
9,27,93,826,6,1
6,93,40,2840,2,1
9,55,33,2371,10,1
2,90,57,2959,3,1
6,60,31,129,4,1
0,62,78,3395,1,0
1,56,54,1306,9,1
11,84,99,1317,9,1
9,73,84,1692,9,1
0,41,55,2197,7,0
8,66,83,3435,2,1
12,64,87,3210,3,1
12,44,32,1545,1,1
1,39,85,2018,6,1
1,49,61,2706,8,1
5,70,92,787,2,1
6,90,70,2430,5,1
12,22,86,1822,4,1
1,89,86,1941,3,1
3,99,54,3186,4,1
2,96,35,2292,1,0
12,26,67,557,1,1
4,48,34,990,7,1
8,74,86,2595,10,1
1,94,93,3382,9,1
12,21,96,2134,3,1
4,45,63,1571,2,1
7,64,63,558,2,1
5,73,84,983,2,1
3,57,81,2108,7,1
9,28,65,1686,10,1
7,89,84,681,2,1
2,73,38,1467,6,1
3,66,33,3516,5,1
10,97,56,547,2,1
8,67,63,1453,10,1
4,97,61,917,5,1
5,97,71,2554,10,1
11,43,82,1627,6,1
10,21,80,2688,6,1
1,50,61,1035,5,1
8,40,46,3197,7,1
7,97,60,685,7,1
6,83,89,823,5,1
8,68,80,1911,5,1
4,66,62,2015,5,1
4,20,34,1172,1,0
10,53,39,2138,3,1
10,51,73,475,3,1
8,82,35,2903,5,1
10,82,41,3137,10,1
4,71,54,2617,3,1
8,58,55,2322,10,1
0,95,100,3036,3,1
9,67,96,1378,9,1
9,22,49,3473,7,1
10,33,99,3365,5,1
7,45,48,3427,9,1
2,54,50,226,3,1
12,23,76,812,10,1
7,64,94,2255,3,1
4,45,88,2909,1,1
1,72,81,1399,10,1
8,83,84,524,1,1
3,45,50,2263,8,1
6,48,53,3229,7,1
11,80,85,762,9,1
7,33,43,911,6,1
6,72,74,307,9,1
10,78,46,2396,4,1
5,88,79,2729,1,1
11,49,49,1684,1,1
6,41,35,1269,7,1
3,100,85,506,2,1
9,25,39,510,6,1
0,24,64,441,5,0
4,60,58,2753,4,1
7,66,49,3131,9,1
9,42,54,240,7,1
5,96,64,1091,1,1
4,72,67,276,9,1
1,59,73,2463,10,1
9,80,53,3323,9,1
11,99,31,384,5,1
4,33,98,512,8,1
9,41,88,3012,4,1
11,87,45,1488,1,1
2,100,49,600,5,1
12,22,57,1494,1,1
1,86,68,1567,6,1
2,92,54,1238,8,1
3,57,36,1340,1,0
1,26,71,3013,1,0
3,32,35,2958,2,0
3,74,39,1236,6,1
5,21,57,1639,2,1
11,56,48,2789,10,1
4,96,85,1893,1,1
6,96,96,2350,2,1
10,69,53,960,3,1
6,39,90,2854,6,1
2,68,75,1483,5,1
8,30,31,2150,5,1
6,69,50,3065,5,1
6,60,76,1348,10,1
1,92,98,3176,8,1
11,23,41,1789,2,1
9,62,94,630,7,1
2,98,66,1811,8,1
2,50,43,2569,3,0
11,21,66,674,6,1
12,31,37,2628,7,1
5,49,34,3468,7,1
3,63,76,3407,8,1
3,94,63,1810,6,1
0,55,30,728,5,0
5,44,55,3402,6,1
7,90,54,1910,5,1
7,69,51,378,4,1
7,91,49,425,4,1
4,41,91,2183,7,1
9,55,72,2789,6,1
5,22,69,1063,9,1
4,97,67,755,9,1
3,46,36,2642,4,0
11,26,96,2634,9,1
3,56,88,3322,4,1
3,74,84,1040,8,1
3,63,86,2037,1,1
5,91,90,2043,8,1
5,79,80,542,7,1
4,78,37,396,1,1
11,71,64,1750,2,1
10,23,90,2403,4,1
10,21,91,164,8,1
8,36,90,2281,7,1
7,49,98,3085,2,1
9,67,31,1590,1,1
5,21,38,2298,7,1
10,98,80,1876,3,1
8,85,32,258,7,1
4,46,78,2508,7,1
9,40,67,3240,6,1
3,24,35,669,3,0
5,84,87,2121,9,1
3,44,38,447,5,1
7,44,73,2140,10,1
6,67,53,3151,3,1
4,30,51,1358,3,1
9,38,74,1584,2,1
5,37,42,651,3,1
10,26,87,351,3,1
6,23,82,2919,8,1
1,40,42,245,9,1
8,60,78,1204,2,1
6,96,53,981,3,1
7,25,92,1365,10,1
4,96,64,488,9,1
2,82,61,3572,6,1
1,37,85,1125,3,1
1,46,56,1332,3,0
2,65,90,2587,4,1
0,65,55,1576,3,0
0,64,96,948,5,1
6,62,68,2770,10,1
9,99,63,3501,4,1
11,69,87,3351,3,1
10,99,35,361,8,1
7,40,51,1081,7,1
5,52,71,1210,6,1
6,49,79,2471,2,1
0,20,68,1264,8,1
0,88,45,1737,10,1
8,52,100,3122,5,1
4,94,61,2083,7,1
6,91,60,3387,5,1
5,37,39,1004,9,1
3,31,93,2197,1,0
0,31,62,1949,4,0
3,83,81,237,8,1
9,48,97,682,5,1
9,97,84,3465,7,1
7,96,93,3393,10,1
12,38,95,1396,10,1
11,21,64,875,7,1
10,31,67,960,8,1
12,63,57,3517,9,1
0,93,100,886,4,1
1,55,38,2273,1,0
7,36,98,1047,10,1
1,26,92,3128,9,1
10,37,45,1119,4,1
12,32,48,3184,3,1
11,96,54,964,6,1
9,79,38,638,9,1
8,31,90,767,9,1
2,98,70,362,6,1
2,67,64,3346,3,1
5,70,87,2738,9,1
2,86,69,1472,6,1
8,79,68,3576,8,1
10,29,77,490,9,1
7,42,70,504,2,1
3,23,83,3448,9,1
5,44,38,3421,3,0
7,84,78,211,1,1
3,80,41,3096,9,1
12,88,96,1111,3,1
4,88,37,353,3,1
6,66,30,1781,2,1
7,46,89,2671,3,1
6,81,57,1066,4,1
7,90,85,1380,1,1
3,68,34,2504,8,1
0,80,68,913,9,1
5,91,74,1620,3,1
4,49,70,2074,1,1
10,50,82,673,1,1
3,35,37,2867,6,0
1,84,51,1356,8,1
0,30,100,1412,4,1
8,81,60,2263,10,1
11,57,87,2880,6,1
1,78,56,2480,1,1
8,38,46,1271,4,1
5,28,95,2549,7,1
12,88,33,2191,8,1
5,42,32,3506,4,0
1,74,53,2206,6,1
5,39,78,426,4,1
2,32,68,3333,3,0
6,76,41,302,2,1
12,39,88,642,2,1
9,66,67,3597,7,1
3,96,81,383,9,1
8,26,84,441,5,1
4,53,56,967,5,1
11,75,65,968,7,1
9,72,68,1986,10,1
2,72,59,1028,3,1
0,100,91,3527,7,1
0,82,65,3040,7,1
12,49,49,1581,7,1
3,87,86,308,8,1
9,23,66,600,5,1
9,56,32,3318,1,1
3,58,30,2420,1,0
8,55,40,1709,3,1
7,34,84,1964,4,1
3,94,50,3167,5,1
5,55,93,1678,10,1
6,38,43,743,6,1
9,35,68,2508,1,1
7,93,67,755,8,1
3,100,95,1816,6,1
0,62,37,2482,2,0
4,25,42,3258,1,0
0,33,46,1438,10,0
10,47,45,3163,4,1
10,25,71,2783,3,1
3,38,52,1152,10,1
6,25,94,3566,6,1
6,24,89,2978,4,1
0,85,74,1831,5,1
8,67,76,923,10,1
1,89,58,1106,8,1
4,33,53,1170,7,1
5,97,55,481,6,1
0,64,93,3422,10,1
11,59,93,316,4,1
1,49,71,3448,5,0
6,94,74,2927,7,1
5,97,70,3447,4,1
5,41,100,923,2,1
5,22,93,1610,6,1
6,48,45,3503,5,1
9,67,45,3589,5,1
11,27,67,2176,2,1
11,68,84,1577,9,1
8,26,64,3599,1,1
8,43,43,2638,4,1
1,24,31,3591,2,0
1,83,91,3294,7,1
4,24,74,3326,10,1
9,68,47,182,10,1
6,89,85,2599,4,1
11,34,91,1446,7,1
11,78,44,140,1,1
12,40,91,1968,1,1
2,28,30,3538,2,0
2,66,88,3483,10,1
3,60,58,2169,6,1
2,75,36,892,1,1
2,93,51,2436,2,1
7,67,30,2001,2,1
6,81,96,966,8,1
12,50,69,1729,7,1
6,85,96,3497,1,1
9,35,92,2229,1,1
1,54,55,2485,7,0
10,68,73,2564,3,1
8,50,34,3228,5,1
12,95,65,305,6,1
5,73,47,1317,5,1
2,42,67,810,8,1
8,36,72,3593,5,1
8,33,96,3213,10,1
5,67,86,2831,3,1
12,67,68,1463,4,1
9,25,70,1071,10,1
5,42,61,493,8,1
7,67,84,2397,9,1
7,68,70,3343,7,1
5,80,49,1862,8,1
6,50,44,863,1,1
3,24,41,1415,3,0
0,86,93,488,9,1
3,57,60,2171,2,1
7,47,61,3539,8,1
11,50,97,164,2,1
12,77,36,3483,8,1
7,73,68,131,5,1
1,36,94,309,2,1
6,41,94,2711,8,1
12,83,68,2352,1,1
0,32,81,2035,9,1
1,63,40,930,8,1
7,66,60,3358,1,1
10,25,83,521,6,1
9,29,100,2767,6,1
12,77,82,872,4,1
12,59,76,1807,4,1
3,33,38,1914,2,0
2,42,47,2684,10,1
1,90,48,2307,2,0
10,34,49,2693,10,1
5,24,72,1568,9,1
3,60,88,3014,8,1
2,39,74,336,3,1
2,71,61,1625,5,1
9,29,100,2422,2,1
2,46,49,3101,5,0
11,70,38,3395,10,1
7,79,94,1805,2,1
8,25,34,3431,4,0
8,96,88,2895,1,1
4,47,39,1369,9,1
0,35,86,710,4,1
9,36,65,460,2,1
4,65,96,709,9,1
0,29,89,940,9,1
8,50,94,2262,10,1
12,78,63,1825,3,1
9,58,48,2467,4,1
12,25,100,2857,6,1
7,68,96,833,6,1
6,40,82,379,4,1
1,35,41,1364,6,0
1,44,38,1556,10,1
3,58,30,2376,4,1
8,55,65,893,9,1
8,53,91,721,7,1
7,91,43,828,1,1
10,33,43,2064,10,1
4,76,53,1578,8,1
6,68,72,797,2,1
11,95,44,1194,4,1
8,79,42,1311,1,1
2,96,73,3099,4,1
3,52,85,761,8,1
1,53,72,3076,4,0
8,51,78,806,1,1
6,74,78,128,8,1
5,48,96,2811,6,1
4,46,32,840,6,1
11,96,72,3499,3,1
6,90,50,1196,8,1
2,90,82,752,4,1
4,33,76,2238,8,1
1,21,51,221,2,0
4,26,43,3370,10,1
6,100,89,818,5,1
10,52,79,534,10,1
9,41,71,2553,7,1
10,33,44,3425,1,1
6,73,94,3213,5,1
8,20,74,3561,10,1
2,91,31,2628,8,1
7,60,45,2599,2,1
4,27,49,1720,7,1
6,48,63,2577,2,1
0,100,84,2941,10,1
0,64,59,1250,7,1
3,27,58,3253,8,0
4,25,58,1337,5,1
12,70,46,2368,6,1
9,42,75,129,4,1
2,98,81,1954,3,1
5,79,82,876,10,1
2,60,82,1072,1,1
4,33,46,890,10,1
10,46,41,2419,5,1
12,86,33,3447,2,1
0,31,52,2479,4,0
2,86,78,1256,1,1
6,59,52,419,2,1
2,84,83,3162,2,1
4,36,87,2219,6,1
6,37,92,2637,5,1
12,29,36,1088,9,1
1,78,73,1522,3,1
2,31,67,3335,3,0
3,36,80,266,8,1
4,41,60,614,10,1
11,33,49,1047,4,1
8,60,61,2144,2,1
8,27,39,1180,6,1
3,36,97,2994,3,1
8,98,65,1847,3,1
3,25,92,888,4,1
1,90,70,2335,4,1
9,69,42,2623,9,1
0,62,65,1481,8,1
6,28,37,764,2,0
3,61,42,3575,1,0
11,64,47,3064,7,1
7,58,73,2005,1,1
7,85,85,2009,2,1
11,83,45,2453,4,1
7,80,99,455,10,1
5,57,81,2829,5,1
8,85,89,645,8,1
3,98,35,2235,4,1
4,30,93,566,9,1
3,22,82,1589,8,1
4,28,52,2142,6,1
1,62,33,1359,5,0
4,82,81,434,9,1
9,29,40,3121,10,1
7,51,73,1196,10,1
8,87,55,1189,3,1
6,26,49,3339,5,1
6,64,35,593,7,1
5,65,85,534,1,1
1,79,74,1550,5,1
9,48,75,384,3,1
11,83,51,3578,3,1
10,92,46,711,10,1
9,65,49,2993,3,1
12,21,59,2227,5,1
8,22,67,2207,4,1
4,61,98,2128,9,1
5,87,90,858,2,1
0,81,44,1820,10,1
4,49,67,3216,5,1
5,50,60,800,7,1
9,60,46,503,4,1
10,41,44,1412,1,1
1,92,43,1672,3,1
6,28,85,2746,10,1
3,50,89,3174,5,1
4,35,49,1972,9,1
2,54,75,577,4,1
4,41,70,2051,5,1
11,71,94,2802,6,1
3,78,42,3415,3,1
11,32,73,386,4,1
9,70,94,2446,10,1
5,58,43,787,6,1
1,78,39,1706,2,0
2,58,88,1565,10,1
11,90,66,2142,5,1
9,67,85,2385,4,1
0,84,36,282,1,1
6,69,77,1925,4,1
8,65,82,905,1,1
1,54,43,254,8,1
6,82,79,506,10,1
2,94,62,2862,2,1
4,50,63,1981,7,1
5,79,90,2513,6,1
7,35,81,2577,3,1
3,70,77,3294,8,1
1,74,47,227,5,1
2,56,41,2915,5,0
7,44,45,2298,6,1
6,47,78,1267,2,1
5,43,54,1114,4,1
4,40,94,2831,7,1
10,30,77,1546,9,1
4,72,57,1447,4,1
0,92,93,2801,5,1
5,35,53,239,8,1
12,30,56,2182,6,1
8,33,55,2913,4,1
7,62,56,1755,3,1
11,98,53,2399,6,1
9,61,94,1862,4,1
0,86,69,2666,5,1
10,49,71,1422,2,1
12,84,97,2229,6,1
5,64,97,3289,3,1
2,22,45,3335,10,0
5,66,67,780,7,1
8,100,72,2517,4,1
5,96,56,2029,6,1
7,80,46,637,1,1
5,75,31,1365,4,1
5,27,60,2743,3,0
6,51,93,951,9,1
10,76,55,877,7,1
12,45,40,3121,10,1
9,89,56,2007,6,1
10,95,54,2359,2,1
3,27,68,2726,3,0
12,39,41,325,9,1
12,32,48,1611,3,1
7,64,76,1529,6,1
3,27,59,1839,2,0
6,37,62,2606,5,1
0,45,54,1446,9,1
11,52,67,1145,1,1
8,27,100,3510,5,1
9,95,79,1364,1,1
8,85,43,2640,7,1
6,35,60,243,6,1
7,62,90,3544,7,1
1,30,32,2325,2,0
9,100,45,643,3,1
11,63,44,2710,10,1
9,27,31,2911,8,1
6,93,72,2937,6,1
0,89,56,3457,8,1
2,84,55,827,9,1
5,94,90,2468,5,1
4,86,81,3244,1,1
4,97,34,2408,4,1
8,96,68,3541,1,1
5,39,72,3062,5,1
2,68,65,2135,8,1
1,34,62,3403,7,0
8,24,43,2345,5,1
